radar,track_number,utctimestr,gps_epoch,CntrdLatRng,CntrdLatRRat,CntrdLatAcel,CntrdLngRng,CntrdLngRRat,CntrdLngAcel,CoNrstFcLatRng,CoNrstFcLatRRat,CoNrstFcLatAcel,CoNrstFcLngRng,CoNrstFcLngRRat,CoNrstFcLngAcel,NrstFacTyp,Width,DynamProp,MeasStat,ObjElevtn,ObjID,BurstID,CntrdHeight,RTK_X_M,RTK_Y_M,RTK_Z_M,RTK_EASTING_M,RTK_NORTHING_M,RTK_ALT_M
R,2,2017-May-19 10:24:29.016659700,1495189487.0166597,8.2100000000000009,-2.125,-3.625,-26.609999999999999,13.25,0.375,8.1600000000000001,-2.125,-3.625,-24.66,13.25,0.375,1,1.54,3,3,3,10.0,-1,1.0,-26.16,8.1170000000000009,-0.84400000000000008,300014.46057735523,4701259.0477016065,249.48900317918745
LF,1,2017-May-19 10:24:29.035108400,1495189487.0351083,1.76,-5.125,-5.125,30.16,12.625,-0.625,2.0800000000000001,-5.25,-5.125,28.359999999999999,12.625,-0.625,0,1.8,3,3,3,19.0,-1,1.0,30.609999999999999,1.667,-0.84400000000000008,300003.80147455505,4701315.5100097433,246.71968153513433
LF,2,2017-May-19 10:24:29.035108400,1495189487.0351083,-2.8199999999999998,-7.625,-5.25,50.090000000000003,10.5,-0.5,-2.2999999999999998,-7.75,-5.25,48.369999999999997,10.5,-0.5,0,1.6599999999999999,3,3,3,5.0,-1,1.0,50.540000000000006,-2.9129999999999998,-0.84400000000000008,300002.31289293442,4701335.883376007,245.77555663754632
LR,1,2017-May-19 10:24:29.035418325,1495189487.0354183,8.5899999999999999,-4.5,-6.125,-24.539999999999999,12.25,-0.75,8.4499999999999993,-4.5,-6.125,-22.68,12.25,-0.75,1,1.5,3,3,3,15.0,-1,1.0,-24.09,8.4969999999999999,-0.84400000000000008,300013.37091077445,4701261.2878773371,249.38897878895554
R,1,2017-May-19 10:24:29.056656850,1495189487.0566568,4.9400000000000004,-10.875,-12.25,-26.469999999999999,10.25,-1.125,4.4800000000000004,-10.875,-12.25,-24.920000000000002,10.25,-1.125,1,1.3,3,3,3,24.0,-1,1.0,-26.02,4.8470000000000004,-0.84400000000000008,300017.30884835782,4701260.8997912742,249.54240850189666
R,2,2017-May-19 10:24:29.056656850,1495189487.0566568,8.1999999999999993,-2.25,-3.625,-25.859999999999999,13.0,0.5,8.1400000000000006,-2.125,-3.625,-23.920000000000002,13.0,0.5,1,1.54,3,3,3,10.0,-1,1.0,-25.41,8.1069999999999993,-0.84400000000000008,300014.01485895115,4701260.5205075126,249.46839757396441
LF,1,2017-May-19 10:24:29.075105625,1495189487.0751057,1.6499999999999999,-5.0,-4.75,30.66,12.5,-0.75,1.98,-5.125,-4.75,28.859999999999999,12.5,-0.75,0,1.8,3,3,3,19.0,-1,1.0,31.109999999999999,1.5569999999999999,-0.84400000000000008,300003.56152029446,4701316.7806038233,246.69485486185519
LF,2,2017-May-19 10:24:29.075105625,1495189487.0751057,-3.04,-8.125,-5.375,50.530000000000001,10.125,-1.0,-2.52,-8.25,-5.375,48.82,10.125,-1.0,0,1.6599999999999999,3,3,3,5.0,-1,1.0,50.980000000000004,-3.133,-0.84400000000000008,300002.20895770809,4701337.1298115784,245.74969975043624
LR,1,2017-May-19 10:24:29.095414150,1495189487.0954142,8.5199999999999996,-4.5,-6.25,-23.98,12.25,-0.875,8.3699999999999992,-4.5,-6.25,-22.140000000000001,12.25,-0.875,1,1.5,3,3,3,15.0,-1,1.0,-23.530000000000001,8.4269999999999996,-0.84400000000000008,300012.92582246347,4701262.9775317917,249.39346046008578
R,1,2017-May-19 10:24:29.096654075,1495189487.0966542,4.7999999999999998,-10.625,-12.125,-26.210000000000001,10.125,-1.5,4.3399999999999999,-10.625,-12.125,-24.670000000000002,10.125,-1.5,1,1.28,3,3,3,24.0,-1,1.0,-25.760000000000002,4.7069999999999999,-0.84400000000000008,300017.13499510288,4701261.9439158933,249.55409627859544
R,2,2017-May-19 10:24:29.096654075,1495189487.0966542,8.1699999999999999,-1.875,-3.75,-25.149999999999999,13.125,0.125,8.1099999999999994,-1.875,-3.75,-23.219999999999999,13.125,0.125,1,1.54,3,3,3,10.0,-1,1.0,-24.699999999999999,8.077,-0.84400000000000008,300013.60358888237,4701261.9636790007,249.45776598548193
LF,1,2017-May-19 10:24:29.115102800,1495189487.1151028,1.5700000000000001,-4.75,-4.375,31.140000000000001,12.25,-1.0,1.8899999999999999,-4.875,-4.375,29.350000000000001,12.25,-1.0,0,1.8,3,3,3,19.0,-1,1.0,31.59,1.4770000000000001,-0.84400000000000008,300003.28819465596,4701318.0223544966,246.66025110109499
LF,2,2017-May-19 10:24:29.115102800,1495189487.1151028,-3.3799999999999999,-8.375,-5.375,50.939999999999998,10.0,-1.0,-2.8500000000000001,-8.375,-5.375,49.240000000000002,9.875,-1.0,0,1.6599999999999999,3,3,3,5.0,-1,1.0,51.390000000000001,-3.4729999999999999,-0.84400000000000008,300002.21113849874,4701338.3809843995,245.70702576156245
LR,1,2017-May-19 10:24:29.115412775,1495189487.1154127,8.4299999999999997,-4.625,-6.125,-23.48,12.125,-0.75,8.2699999999999996,-4.625,-6.125,-21.640000000000001,12.125,-0.75,1,1.48,3,3,3,15.0,-1,1.0,-23.030000000000001,8.3369999999999997,-0.84400000000000008,300012.75295289734,4701263.8608832993,249.37270186110356
R,1,2017-May-19 10:24:29.136651250,1495189487.1366513,4.3799999999999999,-11.125,-12.125,-25.800000000000001,9.875,-1.625,3.9100000000000001,-11.125,-12.125,-24.27,9.875,-1.625,1,1.28,3,3,3,24.0,-1,1.0,-25.350000000000001,4.2869999999999999,-0.84400000000000008,300017.19239295064,4701263.2172470549,249.53986985283206
R,2,2017-May-19 10:24:29.136651250,1495189487.1366513,8.1600000000000001,-2.0,-3.75,-24.43,13.0,0.25,8.0899999999999999,-2.0,-3.75,-22.510000000000002,13.0,0.25,1,1.54,3,3,3,10.0,-1,1.0,-23.98,8.0670000000000002,-0.84400000000000008,300013.17824590439,4701263.4132295335,249.4236185758769
LF,1,2017-May-19 10:24:29.155099950,1495189487.1550999,1.51,-4.625,-4.0,31.609999999999999,12.125,-1.0,1.8200000000000001,-4.625,-4.0,29.82,12.125,-1.0,0,1.78,3,3,3,19.0,-1,1.0,32.060000000000002,1.417,-0.84400000000000008,300002.99896766036,4701319.2537714029,246.65044137310844
LF,2,2017-May-19 10:24:29.155099950,1495189487.1550999,-3.73,-8.75,-5.375,51.32,9.875,-1.125,-3.2000000000000002,-8.75,-5.375,49.619999999999997,9.875,-1.125,0,1.6599999999999999,3,3,3,5.0,-1,1.0,51.770000000000003,-3.823,-0.84400000000000008,300002.23181593651,4701339.6123008067,245.71051650871556
LR,1,2017-May-19 10:24:29.155409850,1495189487.1554098,8.3300000000000001,-4.625,-6.125,-22.98,12.0,-0.875,8.1600000000000001,-4.625,-6.125,-21.149999999999999,12.0,-0.875,1,1.48,3,3,3,15.0,-1,1.0,-22.530000000000001,8.2370000000000001,-0.84400000000000008,300012.47626145405,4701265.1289845891,249.34652271075268
R,1,2017-May-19 10:24:29.176648475,1495189487.1766484,4.25,-10.875,-11.625,-25.57,9.375,-2.25,3.7799999999999998,-10.75,-11.625,-24.039999999999999,9.375,-2.25,1,1.28,3,3,3,24.0,-1,1.0,-25.120000000000001,4.157,-0.84400000000000008,300017.02444059652,4701264.2374526802,249.53725955851229
R,2,2017-May-19 10:24:29.176648475,1495189487.1766484,8.1600000000000001,-1.875,-3.875,-23.75,12.875,0.0,8.0899999999999999,-1.875,-3.875,-21.829999999999998,12.875,0.0,1,1.54,3,3,3,10.0,-1,1.0,-23.300000000000001,8.0670000000000002,-0.84400000000000008,300012.75421401334,4701264.8257936509,249.39754617134338
LF,1,2017-May-19 10:24:29.195097175,1495189487.1950972,1.47,-4.375,-3.75,32.079999999999998,11.875,-1.25,1.77,-4.5,-3.75,30.300000000000001,11.875,-1.25,0,1.78,3,3,3,19.0,-1,1.0,32.530000000000001,1.377,-0.84400000000000008,300002.68571495742,4701320.4787892848,246.61434287314933
LF,2,2017-May-19 10:24:29.195097175,1495189487.1950972,-4.0899999999999999,-9.0,-5.5,51.710000000000001,9.75,-1.25,-3.5600000000000001,-9.125,-5.5,50.009999999999998,9.75,-1.25,0,1.6599999999999999,3,2,3,5.0,-1,1.0,52.160000000000004,-4.1829999999999998,-0.84400000000000008,300002.2505408508,4701340.8546596775,245.67358294921101
LR,1,2017-May-19 10:24:29.195407175,1495189487.1954072,8.2400000000000002,-4.75,-6.125,-22.52,11.875,-1.0,8.0600000000000005,-4.625,-6.125,-20.690000000000001,11.875,-1.0,1,1.46,3,3,3,15.0,-1,1.0,-22.07,8.1470000000000002,-0.84400000000000008,300012.20649007719,4701266.3591707973,249.33732579124995
R,1,2017-May-19 10:24:29.216645675,1495189487.2166457,3.8300000000000001,-11.25,-11.625,-25.190000000000001,9.125,-2.375,3.3399999999999999,-11.25,-11.625,-23.68,9.125,-2.375,1,1.28,3,3,3,24.0,-1,1.0,-24.740000000000002,3.7370000000000001,-0.84400000000000008,300017.09378555726,4701265.4899668843,249.53501287623575
R,2,2017-May-19 10:24:29.216645675,1495189487.2166457,8.1300000000000008,-2.0,-3.875,-23.100000000000001,12.75,0.0,8.0700000000000003,-2.0,-3.875,-21.190000000000001,12.75,0.0,1,1.52,3,3,3,10.0,-1,1.0,-22.650000000000002,8.0370000000000008,-0.84400000000000008,300012.37186822842,4701266.2218548097,249.37396380607817
LR,1,2017-May-19 10:24:29.235404325,1495189487.2354043,8.1600000000000001,-4.625,-6.125,-21.989999999999998,11.75,-1.25,7.9699999999999998,-4.625,-6.125,-20.16,11.75,-1.25,1,1.46,3,3,3,15.0,-1,1.0,-21.539999999999999,8.0670000000000002,-0.84400000000000008,300011.90836231143,4701267.6575605813,249.31967234291048
LF,1,2017-May-19 10:24:29.245093650,1495189487.2450936,1.4099999999999999,-4.375,-3.625,32.530000000000001,11.875,-1.375,1.71,-4.5,-3.625,30.75,11.875,-1.375,0,1.76,3,3,3,19.0,-1,1.0,32.980000000000004,1.3169999999999999,-0.84400000000000008,300002.34207115963,4701321.8873659382,246.57939458922289
LF,2,2017-May-19 10:24:29.245093650,1495189487.2450936,-4.4699999999999998,-9.5,-5.5,52.100000000000001,9.625,-1.375,-3.9300000000000002,-9.5,-5.5,50.399999999999999,9.625,-1.375,0,1.6599999999999999,3,2,3,5.0,-1,1.0,52.550000000000004,-4.5629999999999997,-0.84400000000000008,300002.23281004728,4701342.2996013099,245.63705222320823
R,1,2017-May-19 10:24:29.256642850,1495189487.2566428,3.3900000000000001,-11.5,-11.75,-24.829999999999998,9.0,-2.375,2.8900000000000001,-11.5,-11.75,-23.309999999999999,9.0,-2.375,1,1.28,3,3,3,24.0,-1,1.0,-24.379999999999999,3.2970000000000002,-0.84400000000000008,300017.18715973356,4701266.731666727,249.53385765462266
R,2,2017-May-19 10:24:29.256642850,1495189487.2566428,8.1099999999999994,-2.125,-4.0,-22.48,12.625,-0.25,8.0399999999999991,-2.0,-4.0,-20.579999999999998,12.625,-0.25,1,1.52,3,3,3,10.0,-1,1.0,-22.030000000000001,8.0169999999999995,-0.84400000000000008,300011.98783360131,4701267.5889870636,249.3524475920814
LR,1,2017-May-19 10:24:29.275401500,1495189487.2754016,8.0800000000000001,-4.625,-6.125,-21.530000000000001,11.625,-1.375,7.8799999999999999,-4.625,-6.125,-19.719999999999999,11.625,-1.375,1,1.46,3,3,3,15.0,-1,1.0,-21.080000000000002,7.9870000000000001,-0.84400000000000008,300011.62620133552,4701268.8909880407,249.3001644431358
R,1,2017-May-19 10:24:29.276641400,1495189487.2766414,2.9500000000000002,-11.875,-11.75,-24.460000000000001,8.875,-2.5,2.4300000000000002,-11.875,-11.75,-22.949999999999999,8.875,-2.5,1,1.28,3,2,3,24.0,-1,1.0,-24.010000000000002,2.8570000000000002,-0.84400000000000008,300017.38704437634,4701267.5997170676,249.51720529312163
R,2,2017-May-19 10:24:29.276641400,1495189487.2766414,8.0899999999999999,-2.125,-4.125,-21.870000000000001,12.5,-0.375,8.0099999999999998,-2.125,-4.125,-19.969999999999999,12.5,-0.375,1,1.52,3,3,3,10.0,-1,1.0,-21.420000000000002,7.9969999999999999,-0.84400000000000008,300011.71613898256,4701268.5634128889,249.31764984105843
LF,1,2017-May-19 10:24:29.285090850,1495189487.2850909,1.3600000000000001,-4.5,-3.5,32.969999999999999,11.75,-1.5,1.6399999999999999,-4.5,-3.5,31.199999999999999,11.75,-1.5,0,1.76,3,3,3,19.0,-1,1.0,33.420000000000002,1.2670000000000001,-0.84400000000000008,300002.04889199388,4701323.0952639775,246.5610121403837
LF,2,2017-May-19 10:24:29.285090850,1495189487.2850909,-4.8700000000000001,-9.875,-5.625,52.469999999999999,9.375,-1.5,-4.3200000000000003,-9.875,-5.625,50.780000000000001,9.375,-1.5,0,1.6599999999999999,3,2,3,5.0,-1,1.0,52.920000000000002,-4.9630000000000001,-0.84400000000000008,300002.29938663141,4701343.5435178848,245.62877581137209
LR,1,2017-May-19 10:24:29.315398700,1495189487.3153987,7.9900000000000002,-4.75,-6.0,-21.100000000000001,11.5,-1.375,7.7800000000000002,-4.75,-6.0,-19.289999999999999,11.5,-1.375,1,1.46,3,3,3,15.0,-1,1.0,-20.650000000000002,7.8970000000000002,-0.84400000000000008,300011.35788768221,4701270.1010264251,249.29227397135904
LF,1,2017-May-19 10:24:29.325088100,1495189487.325088,1.3300000000000001,-4.375,-3.25,33.420000000000002,11.625,-1.5,1.6100000000000001,-4.375,-3.25,31.649999999999999,11.625,-1.5,0,1.76,3,3,3,19.0,-1,1.0,33.870000000000005,1.2370000000000001,-0.84400000000000008,300001.73591204442,4701324.3108421369,246.532379344828
LF,2,2017-May-19 10:24:29.325088100,1495189487.325088,-5.2800000000000002,-10.125,-5.625,52.850000000000001,9.375,-1.5,-4.7199999999999998,-10.125,-5.625,51.149999999999999,9.25,-1.5,0,1.6599999999999999,3,2,3,5.0,-1,1.0,53.300000000000004,-5.3730000000000002,-0.84400000000000008,300002.37708104675,4701344.8032179466,245.60048021011286
R,1,2017-May-19 10:24:29.336637200,1495189487.3366373,2.4900000000000002,-12.375,-11.75,-24.100000000000001,8.75,-2.625,1.95,-12.375,-11.75,-22.600000000000001,8.75,-2.625,1,1.28,3,2,3,24.0,-1,1.0,-23.650000000000002,2.3970000000000002,-0.84400000000000008,300017.37919796101,4701269.2370533636,249.51684011722577
R,2,2017-May-19 10:24:29.336637200,1495189487.3366373,8.0800000000000001,-2.25,-4.125,-21.27,12.375,-0.375,7.9900000000000002,-2.25,-4.125,-19.379999999999999,12.375,-0.375,1,1.52,3,3,3,10.0,-1,1.0,-20.82,7.9870000000000001,-0.84400000000000008,300011.20843790768,4701270.3006921532,249.2991410419227
R,3,2017-May-19 10:24:29.336637200,1495189487.3366373,11.99,-2.0,-8.375,-62.859999999999999,11.375,-0.625,12.02,-2.0,-8.375,-61.009999999999998,11.375,-0.625,1,1.6599999999999999,3,3,3,5.0,-1,1.0,-62.409999999999997,11.897,-0.84400000000000008,300019.62215167721,4701229.4381860513,251.41602924667347
LR,1,2017-May-19 10:24:29.355395900,1495189487.3553958,7.9100000000000001,-4.875,-6.0,-20.68,11.375,-1.5,7.6900000000000004,-4.875,-6.0,-18.870000000000001,11.375,-1.5,1,1.4399999999999999,3,3,3,15.0,-1,1.0,-20.23,7.8170000000000002,-0.84400000000000008,300011.08451556915,4701271.3019745275,249.26912749266586
LF,1,2017-May-19 10:24:29.365085250,1495189487.3650854,1.29,-4.25,-3.0,33.859999999999999,11.5,-1.625,1.5600000000000001,-4.25,-3.0,32.100000000000001,11.5,-1.625,0,1.74,3,3,3,19.0,-1,1.0,34.310000000000002,1.1970000000000001,-0.84400000000000008,300001.43567305006,4701325.5232199039,246.52204118676897
LF,2,2017-May-19 10:24:29.365085250,1495189487.3650854,3.54,-0.75,-2.875,54.030000000000001,10.5,0.125,3.6000000000000001,-0.75,-2.875,52.030000000000001,10.5,0.125,0,1.72,3,3,0,4.0,-1,1.0,54.480000000000004,3.4470000000000001,-0.84400000000000008,299993.3969385064,4701344.127364805,245.44689496493237
LF,3,2017-May-19 10:24:29.365085250,1495189487.3650854,-5.71,-10.5,-5.625,53.210000000000001,9.125,-1.625,-5.1399999999999997,-10.5,-5.625,51.520000000000003,9.125,-1.625,0,1.6599999999999999,3,2,3,5.0,-1,1.0,53.660000000000004,-5.8029999999999999,-0.84400000000000008,300002.47990597627,4701346.0534437923,245.60444394329258
R,1,2017-May-19 10:24:29.366635100,1495189487.3666351,2.0099999999999998,-12.75,-11.875,-23.75,8.625,-2.75,1.45,-12.625,-11.875,-22.25,8.625,-2.75,1,1.28,3,2,3,24.0,-1,1.0,-23.300000000000001,1.9169999999999998,-0.84400000000000008,300017.56355860602,4701270.2925280081,249.50406737463274
R,2,2017-May-19 10:24:29.366635100,1495189487.3666351,8.0700000000000003,-2.25,-4.25,-20.690000000000001,12.375,-0.5,7.9699999999999998,-2.25,-4.25,-18.800000000000001,12.375,-0.5,1,1.5,3,3,3,10.0,-1,1.0,-20.240000000000002,7.9770000000000003,-0.84400000000000008,300010.8765899578,4701271.4400487542,249.26987422189538
R,3,2017-May-19 10:24:29.366635100,1495189487.3666351,11.94,-2.0,-8.375,-62.399999999999999,11.25,-0.875,11.949999999999999,-2.0,-8.375,-60.560000000000002,11.25,-0.875,1,1.6599999999999999,3,3,3,5.0,-1,1.0,-61.949999999999996,11.847,-0.84400000000000008,300019.35168667545,4701230.4718851205,251.38725564219945
LR,1,2017-May-19 10:24:29.395393075,1495189487.3953931,7.8200000000000003,-5.0,-6.0,-20.309999999999999,11.125,-1.625,7.5899999999999999,-5.0,-6.0,-18.510000000000002,11.125,-1.625,1,1.4399999999999999,3,3,3,15.0,-1,1.0,-19.859999999999999,7.7270000000000003,-0.84400000000000008,300010.83673959645,4701272.4607929783,249.25335206267289
LF,1,2017-May-19 10:24:29.405082450,1495189487.4050825,1.27,-4.125,-2.75,34.289999999999999,11.5,-1.625,1.53,-4.125,-2.75,32.539999999999999,11.5,-1.625,0,1.74,3,3,3,19.0,-1,1.0,34.740000000000002,1.177,-0.84400000000000008,300001.11173149792,4701326.7200711994,246.50544973680647
LF,2,2017-May-19 10:24:29.405082450,1495189487.4050825,3.4199999999999999,-1.375,-3.125,54.32,10.5,0.125,3.5,-1.375,-3.125,52.329999999999998,10.5,0.125,0,1.7,3,3,0,4.0,-1,1.0,54.770000000000003,3.327,-0.84400000000000008,299993.21173648909,4701345.2208158569,245.43965145163529
R,1,2017-May-19 10:24:29.426630925,1495189487.426631,1.52,-13.125,-11.875,-23.399999999999999,8.375,-2.75,0.93999999999999995,-13.125,-11.875,-21.91,8.375,-2.75,1,1.28,3,2,3,24.0,-1,1.0,-22.949999999999999,1.427,-0.84400000000000008,300017.59124009957,4701271.9385277135,249.49674359810493
R,2,2017-May-19 10:24:29.426630925,1495189487.426631,8.0399999999999991,-2.375,-4.25,-20.109999999999999,12.125,-0.625,7.9400000000000004,-2.375,-4.25,-18.219999999999999,12.125,-0.625,1,1.5,3,3,3,10.0,-1,1.0,-19.66,7.9469999999999992,-0.84400000000000008,300010.39770691813,4701273.172839351,249.24365241187954
R,3,2017-May-19 10:24:29.426630925,1495189487.426631,11.880000000000001,-2.25,-8.375,-61.920000000000002,11.125,-0.875,11.85,-2.25,-8.375,-60.079999999999998,11.125,-0.875,1,1.6599999999999999,3,3,3,5.0,-1,1.0,-61.469999999999999,11.787000000000001,-0.84400000000000008,300018.91980194347,4701232.1155696632,251.36407740683057
LR,1,2017-May-19 10:24:29.435390300,1495189487.4353902,7.7199999999999998,-5.125,-5.875,-19.93,11.0,-1.625,7.4900000000000002,-5.125,-5.875,-18.149999999999999,11.0,-1.625,1,1.4399999999999999,3,3,3,15.0,-1,1.0,-19.48,7.6269999999999998,-0.84400000000000008,300010.59429509914,4701273.6338609653,249.24019727949096
LF,1,2017-May-19 10:24:29.445079675,1495189487.4450796,1.26,-3.875,-2.5,34.780000000000001,11.375,-1.5,1.5,-3.875,-2.5,33.030000000000001,11.375,-1.5,0,1.74,3,3,3,19.0,-1,1.0,35.230000000000004,1.167,-0.84400000000000008,300000.7619299877,4701327.9752962571,246.48343043358173
LF,2,2017-May-19 10:24:29.445079675,1495189487.4450796,3.3199999999999998,-1.625,-3.25,54.630000000000003,10.5,0.25,3.4100000000000001,-1.625,-3.25,52.649999999999999,10.5,0.25,0,1.7,3,3,0,4.0,-1,1.0,55.080000000000005,3.2269999999999999,-0.84400000000000008,299993.00389151712,4701346.3318673735,245.42738313628098
R,1,2017-May-19 10:24:29.446629525,1495189487.4466295,1.01,-13.5,-11.875,-23.050000000000001,8.125,-2.875,0.40999999999999998,-13.5,-11.875,-21.579999999999998,8.125,-2.875,1,1.28,3,2,3,24.0,-1,1.0,-22.600000000000001,0.91700000000000004,-0.84400000000000008,300017.86449913372,4701272.8132905103,249.48786892041565
R,2,2017-May-19 10:24:29.446629525,1495189487.4466295,8.1500000000000004,-1.75,-3.5,-19.52,12.375,-0.25,8.0500000000000007,-1.75,-3.5,-17.640000000000001,12.375,-0.25,1,1.5,3,3,3,10.0,-1,1.0,-19.07,8.0570000000000004,-0.84400000000000008,300010.00820267055,4701274.0957375169,249.21504011306956
R,3,2017-May-19 10:24:29.446629525,1495189487.4466295,11.880000000000001,-2.0,-8.125,-61.420000000000002,11.125,-0.875,11.84,-2.0,-8.125,-59.590000000000003,11.125,-0.875,1,1.6599999999999999,3,3,3,5.0,-1,1.0,-60.969999999999999,11.787000000000001,-0.84400000000000008,300018.66001278273,4701232.9844028857,251.34277286308608
LF,1,2017-May-19 10:24:29.485076825,1495189487.4850769,1.26,-3.625,-2.125,35.259999999999998,11.25,-1.625,1.49,-3.625,-2.125,33.509999999999998,11.25,-1.625,0,1.72,3,3,3,19.0,-1,1.0,35.710000000000001,1.167,-0.84400000000000008,300000.40480524272,4701329.2199414335,246.45990327983949
LF,2,2017-May-19 10:24:29.485076825,1495189487.4850769,3.2400000000000002,-1.75,-3.25,55.049999999999997,10.5,0.25,3.3399999999999999,-1.75,-3.25,53.07,10.5,0.25,0,1.7,3,3,0,4.0,-1,1.0,55.5,3.1470000000000002,-0.84400000000000008,299992.74365677184,4701347.5437059235,245.40588286967053
LR,1,2017-May-19 10:24:29.485386725,1495189487.4853866,7.6100000000000003,-5.25,-5.75,-19.539999999999999,10.875,-1.75,7.3799999999999999,-5.125,-5.75,-17.760000000000002,10.875,-1.75,1,1.4199999999999999,3,3,3,15.0,-1,1.0,-19.09,7.5170000000000003,-0.84400000000000008,300010.30477650079,4701275.0193071673,249.22473858812751
R,1,2017-May-19 10:24:29.486626700,1495189487.4866266,0.47999999999999998,-14.0,-11.875,-22.719999999999999,8.0,-2.875,-0.14000000000000001,-14.0,-11.875,-21.25,8.0,-2.875,1,1.28,3,2,3,24.0,-1,1.0,-22.27,0.38700000000000001,-0.84400000000000008,300018.04920908663,4701274.067183096,249.48266043082643
R,2,2017-May-19 10:24:29.486626700,1495189487.4866266,8.2300000000000004,-1.5,-3.125,-18.940000000000001,12.5,-0.125,8.1400000000000006,-1.5,-3.125,-17.07,12.5,-0.125,1,1.5,3,3,3,10.0,-1,1.0,-18.490000000000002,8.1370000000000005,-0.84400000000000008,300009.53706812323,4701275.4110780191,249.18550280352073
R,3,2017-May-19 10:24:29.486626700,1495189487.4866266,11.789999999999999,-2.25,-7.875,-60.939999999999998,11.0,-0.875,11.73,-2.25,-7.875,-59.119999999999997,11.0,-0.875,1,1.6399999999999999,3,3,3,5.0,-1,1.0,-60.489999999999995,11.696999999999999,-0.84400000000000008,300018.37416976149,4701234.2526445966,251.32152547471065
LF,1,2017-May-19 10:24:29.525073975,1495189487.525074,1.28,-3.375,-1.75,35.729999999999997,11.125,-1.5,1.5,-3.375,-1.75,33.979999999999997,11.125,-1.5,0,1.72,3,3,3,19.0,-1,1.0,36.18,1.1870000000000001,-0.84400000000000008,300000.03250065912,4701330.4526578281,246.44444146640024
LF,2,2017-May-19 10:24:29.525073975,1495189487.525074,3.1600000000000001,-1.875,-3.25,55.460000000000001,10.5,0.25,3.27,-1.875,-3.25,53.5,10.5,0.25,0,1.7,3,3,0,4.0,-1,1.0,55.910000000000004,3.0670000000000002,-0.84400000000000008,299992.48823784204,4701348.7501191432,245.3983497042571
LR,1,2017-May-19 10:24:29.525383950,1495189487.5253839,7.5199999999999996,-5.25,-5.625,-19.18,10.75,-1.625,7.2699999999999996,-5.25,-5.625,-17.41,10.75,-1.625,1,1.4199999999999999,3,3,3,15.0,-1,1.0,-18.73,7.4269999999999996,-0.84400000000000008,300010.05836966616,4701276.1767412573,249.21076230577947
R,1,2017-May-19 10:24:29.526623875,1495189487.526624,-0.059999999999999998,-14.5,-11.875,-22.399999999999999,7.875,-2.875,-0.69999999999999996,-14.5,-11.875,-20.940000000000001,7.875,-2.875,1,1.28,3,2,3,24.0,-1,1.0,-21.949999999999999,-0.153,-0.84400000000000008,300018.24464925099,4701275.3161422089,249.47343289509396
R,2,2017-May-19 10:24:29.526623875,1495189487.526624,8.3300000000000001,-1.375,-2.75,-18.359999999999999,12.5,0.0,8.25,-1.375,-2.75,-16.489999999999998,12.5,0.0,1,1.5,3,3,3,10.0,-1,1.0,-17.91,8.2370000000000001,-0.84400000000000008,300009.04497037909,4701276.7233138233,249.15803361952848
R,3,2017-May-19 10:24:29.526623875,1495189487.526624,11.75,-2.25,-7.625,-60.479999999999997,11.0,-0.875,11.68,-2.25,-7.625,-58.670000000000002,11.0,-0.875,1,1.6399999999999999,3,3,3,5.0,-1,1.0,-60.029999999999994,11.657,-0.84400000000000008,300018.04231001303,4701235.4890767839,251.29728003576042
LF,1,2017-May-19 10:24:29.565071225,1495189487.5650711,1.3100000000000001,-3.125,-1.5,36.170000000000002,11.0,-1.625,1.52,-3.125,-1.5,34.43,11.0,-1.625,0,1.72,3,3,3,19.0,-1,1.0,36.620000000000005,1.2170000000000001,-0.84400000000000008,299999.65843608323,4701331.6589124035,246.45001385332952
LF,2,2017-May-19 10:24:29.565071225,1495189487.5650711,3.0899999999999999,-1.875,-3.25,55.890000000000001,10.5,0.25,3.2000000000000002,-1.875,-3.25,53.909999999999997,10.5,0.25,0,1.7,3,2,0,4.0,-1,1.0,56.340000000000003,2.9969999999999999,-0.84400000000000008,299992.21718812775,4701349.9786192523,245.41900957031677
LR,1,2017-May-19 10:24:29.565381175,1495189487.5653813,7.4100000000000001,-5.25,-5.375,-18.77,10.5,-1.75,7.1699999999999999,-5.25,-5.375,-17.010000000000002,10.5,-1.75,1,1.4199999999999999,3,3,3,15.0,-1,1.0,-18.32,7.3170000000000002,-0.84400000000000008,300009.81347046548,4701277.3910882752,249.18719142022888
LR,2,2017-May-19 10:24:29.565381175,1495189487.5653813,10.58,-0.5,-0.625,-17.75,12.875,0.25,10.58,-0.375,-0.625,-15.76,12.875,0.25,1,1.5800000000000001,3,3,0,7.0,-1,1.0,-17.300000000000001,10.487,-0.84400000000000008,300006.4850116357,4701277.4399610516,249.09623389979663
R,1,2017-May-19 10:24:29.566621100,1495189487.5666211,8.4199999999999999,-1.375,-2.625,-17.789999999999999,12.375,0.0,8.3399999999999999,-1.375,-2.625,-15.92,12.375,0.0,1,1.5,3,3,3,10.0,-1,1.0,-17.34,8.327,-0.84400000000000008,300008.56235963461,4701278.0324267717,249.12468845268265
R,2,2017-May-19 10:24:29.566621100,1495189487.5666211,11.67,-2.375,-7.375,-60.0,10.875,-0.875,11.6,-2.375,-7.375,-58.200000000000003,10.875,-0.875,1,1.6399999999999999,3,3,3,5.0,-1,1.0,-59.549999999999997,11.577,-0.84400000000000008,300017.73827075545,4701236.7583106197,251.24520514147926
